"SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","ADDRESS","CITY","STATE","ZIP","PRICE","BEDS","BATHS","LOCATION","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","X..SQUARE.FEET","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","URL..SEE.http...www.redfin.com.buy.a.home.comparative.market.analysis.FOR.INFO.ON.PRICING.","SOURCE","MLS.","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","YEAR.DOWNLOADED","X"
"MLS Listing",NA,"Single Family Residential","7434 University Dr","St Louis","MO","63130",424500,3,3,"University City",2031,5401,1926,2,209,NA,"Active","","","http://www.redfin.com/MO/University-City/7434-University-Dr-63130/home/93467933","MARIS","20004183","N","Y",38.6528856,-90.3312731,2020,1611
"MLS Listing",NA,"Condo/Co-op","7901 Kingsbury Blvd","Clayton","MO","63105",810000,3,4,"Clayton",2538,4704,1999,3,319,500,"Active","","","http://www.redfin.com/MO/Clayton/7901-Kingsbury-Blvd-63105/home/93626555","MARIS","20004894","N","Y",38.6556524,-90.3377401,2020,1822
"MLS Listing",NA,"Single Family Residential","3404 Mackey Wherry St","St Charles","MO","63301",236900,3,3,"Orchard Farm",1680,3485,2008,20,141,NA,"Active","","","http://www.redfin.com/MO/St-Charles/3404-Mackey-Wherry-St-63301/home/103259967","MARIS","18094835","N","Y",38.8313474,-90.4902971,2018,1271
"MLS Listing",NA,"Single Family Residential","5352 Wells Ave","St Louis","MO","63112",11000,4,2,"Central West",2332,5793,1904,66,5,NA,"Active","","","http://www.redfin.com/MO/St-Louis/5352-Wells-Ave-63112/home/93721562","MARIS","19087770","N","Y",38.665144,-90.270791,2020,1927
"MLS Listing",NA,"Multi-Family (5+ Unit)","5832 Cabanne Ave","St Louis","MO","63112",1395000,NA,NA,"Central West",28772,21501,1929,419,48,NA,"Active","","","http://www.redfin.com/MO/St-Louis/5832-Cabanne-Ave-63112/home/93723909","MARIS","18087986","N","Y",38.6586103,-90.2874629,2020,2011
"MLS Listing",NA,"Single Family Residential","70 River Vly","Chesterfield","MO","63017",369900,5,3,"Parkway Central",2080,47916,1965,75,178,15,"Active","","","http://www.redfin.com/MO/Chesterfield/70-River-Valley-Dr-63017/home/93455630","MARIS","19086075","N","Y",38.6878176,-90.5035242,2020,2127
"For-Sale-by-Owner Listing",NA,"Multi-Family (2-4 Unit)","1077 McCausland Ave","St. Louis","MO","63117",199000,1,1,"Saint Louis",1892,4399,1926,252,105,NA,"Active","","","http://www.redfin.com/MO/St-Louis/1077-McCausland-Ave-63117/home/62773382","Fizber.com","4960177","N","Y",38.6310969,-90.306389,2018,617
"MLS Listing",NA,"Single Family Residential","4502 Seibert Ave","St Louis","MO","63123",149000,4,2,"Bayless",1971,9365,1914,170,76,NA,"Active","","","http://www.redfin.com/MO/St-Louis/4502-Seibert-Ave-63123/home/93557072","MARIS","18057280","N","Y",38.553139,-90.2926617,2018,438
"MLS Listing",NA,"Single Family Residential","1415 Union Blvd","St Louis","MO","63113",135000,5,2,"North",2202,9060,1913,76,61,NA,"Active","","","http://www.redfin.com/MO/St-Louis/1415-Union-Blvd-63113/home/93721147","MARIS","18083693","N","Y",38.663939,-90.269968,2018,393
"MLS Listing",NA,"Multi-Family (5+ Unit)","4226 Neosho","St Louis","MO","63116",250000,NA,NA,"South City",NA,8756,1929,216,NA,NA,"Active","","","http://www.redfin.com/MO/St-Louis/4226-Neosho-St-63116/home/93772494","MARIS","18044570","N","Y",38.5841008,-90.2650301,2018,759
"MLS Listing",NA,"Single Family Residential","7275 Forsyth Blvd","St Louis","MO","63105",659000,4,4,"University City",2568,8233,1927,32,257,NA,"Active","","","http://www.redfin.com/MO/St-Louis/7275-Forsyth-Blvd-63105/home/81571622","MARIS","20001793","N","Y",38.6485583,-90.3245354,2020,1889
"MLS Listing",NA,"Single Family Residential","15 Portland Pl","St Louis","MO","63108",2250000,8,7,"Central West",12028,19863,1896,215,187,417,"Active","","","http://www.redfin.com/MO/St-Louis/15-Portland-Pl-63108/home/93745996","MARIS","19049725","N","Y",38.6474838,-90.2670781,2020,1991
"MLS Listing",NA,"Multi-Family (2-4 Unit)","7366 Pershing Ave","St Louis","MO","63130",629000,6,4,"University City",4018,9670,1927,10,157,NA,"Active","","","http://www.redfin.com/MO/University-City/7366-Pershing-Ave-63130/home/62692034","MARIS","20003407","N","Y",38.65301,-90.328016,2020,1854
"MLS Listing",NA,"Single Family Residential","5070 Washington","St Louis","MO","63108",279000,6,4,"Central West",3700,7275,1900,197,75,NA,"Active","","","http://www.redfin.com/MO/St-Louis/5070-Washington-Pl-63108/home/93749513","MARIS","19056776","N","Y",38.6505405,-90.2664366,2020,1986
"MLS Listing",NA,"Vacant Land","521 Blanche Dr","Unincorporated","MO","63303",194900,NA,NA,"Francis Howell North",NA,87120,NA,90,NA,NA,"Active","","","http://www.redfin.com/MO/Saint-Charles/521-Blanche-Dr-63303/home/147424057","MARIS","18080494","N","Y",38.7484008,-90.5240749,2018,1381
"New Construction Plan",NA,"Single Family Residential","Lombardo Homes Harbor Plan","Saint Charles","MO","63301",436000,4,2.5,"The Villages at Sandfort Farm",3328,NA,NA,NA,131,NA,"Active","","","http://www.redfin.com/MO/St-Charles/The-Villages-at-Sandfort-Farm/Lombardo-Homes-Harbor-Plan/home/148501564","NewHomeSource.com","Plan-61581149","N","Y",38.7980405,-90.5517474,2018,1540
"MLS Listing",NA,"Single Family Residential","4397 Westminster Pl","St Louis","MO","63108",850000,5,4,"Central West",6264,11543,1904,319,136,NA,"Active","January-6-2019 1:00 PM","January-6-2019 3:00 PM","http://www.redfin.com/MO/St-Louis/4397-Westminster-Pl-63108/home/93740311","MARIS","18009923","N","Y",38.6461385,-90.2523047,2018,1155
"MLS Listing",NA,"Single Family Residential","9140 Ladue Rd","Ladue","MO","63124",643500,4,2,"Ladue",3351,44083,1953,114,192,NA,"Active","","","http://www.redfin.com/MO/St-Louis/9140-Ladue-Rd-63124/home/93471586","MARIS","19071998","N","Y",38.6531119,-90.3654572,2020,1733
"New Construction Plan",NA,"Single Family Residential","Fairfax","Saint Charles","MO","63301",300900,4,2.5,"Provence, The Villages of",2480,NA,NA,NA,121,NA,"Active","","","http://www.redfin.com/MO/St-Charles/Provence-The-Villages-of/Fairfax/home/148215128","NewHomeSource.com","Plan-71382374","N","Y",38.804399,-90.485759,2018,1529
"MLS Listing",NA,"Multi-Family (5+ Unit)","5931 Maple Ave","St Louis","MO","63112",99000,NA,NA,"Central West",NA,8538,1917,230,NA,NA,"Active","","","http://www.redfin.com/MO/St-Louis/5931-Maple-Ave-63112/home/93723487","MARIS","18039951","N","Y",38.6615943,-90.2906587,2018,226
"MLS Listing",NA,"Single Family Residential","7241 Forsyth Blvd","St Louis","MO","63105",945000,5,5,"University City",2975,8233,2004,38,318,NA,"Active","","","http://www.redfin.com/MO/St-Louis/7241-Forsyth-Blvd-63105/home/93478578","MARIS","18091190","N","Y",38.6483823,-90.3229889,2018,1172
"MLS Listing",NA,"Single Family Residential","7 Arundel Pl","St Louis","MO","63105",515000,4,3,"Central West",2548,8102,1920,105,202,2,"Active","","","http://www.redfin.com/MO/St-Louis/7-Arundel-Pl-63105/home/93766549","MARIS","19075960","N","Y",38.6397377,-90.304085,2020,1727
"New Construction Plan",NA,"Single Family Residential","The Rockport","Saint Charles","MO","63303",277990,3,2,"Bristol Ridge",1556,NA,NA,NA,179,NA,"Active","","","http://www.redfin.com/MO/Saint-Charles/Bristol-Ridge/The-Rockport/home/144672534","NewHomeSource.com","Plan-71464070","N","Y",38.7612348,-90.5160179,2018,1512
"MLS Listing",NA,"Single Family Residential","123 N Mosley Rd","Creve Coeur","MO","63141",649000,4,4,"Parkway North",2420,40816,1957,215,268,NA,"Active","","","http://www.redfin.com/MO/Creve-Coeur/123-N-Mosley-Rd-63141/home/93473119","MARIS","19042877","N","Y",38.6565194,-90.429697,2020,2127
"MLS Listing",NA,"Single Family Residential","23 Fern Dr","St Charles","MO","63304",160000,4,2,"Francis Howell Cntrl",832,11761,1972,103,192,NA,"Active","","","http://www.redfin.com/MO/St-Charles/23-Fern-Dr-63304/home/103305830","MARIS","18072933","N","Y",38.747474,-90.6120345,2018,1394
"MLS Listing",NA,"Single Family Residential","1317 Cinnamon Hls","St Peters","MO","63303",150000,3,2,"Francis Howell",1056,8494,1979,4,142,NA,"Active","","","http://www.redfin.com/MO/St-Peters/1317-Cinnamon-Hills-Dr-63303/home/103295042","MARIS","18096452","N","Y",38.7395157,-90.5745868,2018,1248
"MLS Listing",NA,"Condo/Co-op","7747 Kingsbury #31","St Louis","MO","63105",289900,2,2,"Clayton",1257,1612,1943,118,231,475,"Active","","","http://www.redfin.com/MO/St-Louis/7747-Kingsbury-Blvd-63105/unit-31/home/93325827","MARIS","19072279","N","Y",38.6562579,-90.3352019,2020,1734
"MLS Listing",NA,"Single Family Residential","3863 Mcdonald Ave","St Louis","MO","63116",279900,3,3,"South City",2120,4008,1909,55,132,NA,"Active","January-6-2019 1:00 PM","January-6-2019 3:00 PM","http://www.redfin.com/MO/St-Louis/3863-McDonald-Ave-63116/home/93699961","MARIS","18083837","N","Y",38.5968878,-90.2493514,2018,809
"MLS Listing",NA,"Condo/Co-op","8253 Parkside Unit 4F","Clayton","MO","63105",2650000,4,4,"Clayton",3739,NA,2008,297,709,1193,"Active","","","http://www.redfin.com/MO/St-Louis/8253-Parkside-Dr-63105/unit-4-F/home/93329260","MARIS","19017326","N","Y",38.6499193,-90.3441763,2020,1797
"MLS Listing",NA,"Single Family Residential","2150 Oakdale","Hillsdale","MO","63121",27000,4,2,"Normandy",880,NA,2005,368,31,NA,"Active","","","http://www.redfin.com/MO/St-Louis/2150-Oakdale-Ave-63121/home/93444909","MARIS","19007403","N","Y",38.6860899,-90.2843211,2020,2008
"MLS Listing",NA,"Multi-Family (2-4 Unit)","4914 Loughborough Ave","St Louis","MO","63109",136900,2,1,"South City",2632,3703,1922,38,52,NA,"Active","","","http://www.redfin.com/MO/St-Louis/4914-Loughborough-Ave-63109/home/93765980","MARIS","18091717","N","Y",38.5702282,-90.2857811,2018,400
"MLS Listing",NA,"Condo/Co-op","150 Carondelet Plz #1004","Clayton","MO","63105",1425000,2,3,"Clayton",2389,240,2006,182,596,1572,"Active","","","http://www.redfin.com/MO/St-Louis/150-Carondelet-Plz-63105/unit-1004/home/93325933","MARIS","18054226","N","Y",38.6478858,-90.3322292,2018,1200
"MLS Listing",NA,"Single Family Residential","22 Muirfield Ln","St Louis","MO","63141",899000,6,6,"Parkway North",4011,50399,1974,129,224,NA,"Active","","","http://www.redfin.com/MO/St-Louis/22-Muirfield-Ln-63141/home/93464838","MARIS","19074508","N","Y",38.6688767,-90.4850591,2020,2127
"MLS Listing",NA,"Multi-Family (2-4 Unit)","4113 Tesson","St Louis","MO","63123",499900,NA,NA,"South City",NA,6229,1950,66,NA,NA,"Active","","","http://www.redfin.com/MO/St-Louis/4113-Tesson-Ct-63123/home/147923312","MARIS","18084206","N","Y",38.5535996,-90.2763345,2018,1029
"New Construction Plan",NA,"Single Family Residential","Hemingway","Saint Charles","MO","63301",282900,4,2.5,"Provence, The Villages of",2189,NA,NA,NA,129,NA,"Active","","","http://www.redfin.com/MO/St-Charles/Provence-The-Villages-of/Hemingway/home/148215146","NewHomeSource.com","Plan-71212471","N","Y",38.804399,-90.485759,2018,1568
"MLS Listing",NA,"Single Family Residential","3838 Utah Pl","St Louis","MO","63116",440000,3,3,"South City",2560,7144,1906,85,172,NA,"Active","","","http://www.redfin.com/MO/St-Louis/3838-N-Utah-Pl-63116/home/93700023","MARIS","18080435","N","Y",38.5973336,-90.2484699,2018,990
"MLS Listing",NA,"Single Family Residential","6423 East","St Louis","MO","63116",115000,2,2,"South City",900,3441,1951,26,128,NA,"Active","January-6-2019 1:00 PM","January-6-2019 3:00 PM","http://www.redfin.com/MO/St-Louis/6423-East-63116/home/148439770","MARIS","18092998","N","Y",38.574255,-90.281935,2018,284
"MLS Listing",NA,"Single Family Residential","4607 Gregory Gerard Dr","St Charles","MO","63304",204900,4,3,"Francis Howell",2106,9932,1986,72,97,NA,"Active","","","http://www.redfin.com/MO/St-Charles/4607-Gregory-Gerard-Dr-63304/home/103307571","MARIS","18084114","N","Y",38.7330581,-90.6230998,2018,1359
"MLS Listing",NA,"Single Family Residential","7741 Lindbergh Dr","St Louis","MO","63143",86400,3,1,"Maplewood-Rchmnd Hts",1015,NA,1948,65,85,NA,"Active","","","http://www.redfin.com/MO/Maplewood/7741-Lindbergh-Dr-63143/home/93485865","MARIS","18087088","N","Y",38.6210378,-90.3271111,2018,189
"MLS Listing",NA,"Single Family Residential","113 Front Lake Ln","St Charles","MO","63301",341658,4,3,"Orchard Farm",2032,NA,NA,25,168,77,"Active","","","http://www.redfin.com/MO/St-Charles/113-Front-Lake-Ln-63301/home/143243167","MARIS","18093782","N","Y",38.8411095,-90.500128,2018,1287
"MLS Listing",NA,"Condo/Co-op","601 Westgate Ave Unit 601C","University City","MO","63130",195000,2,3,"University City",1194,NA,1928,126,163,459,"Active","","","http://www.redfin.com/MO/University-City/601-Westgate-Ave-63130/unit-601C/home/93326915","MARIS","18070778","N","Y",38.6559054,-90.3043244,2018,611
"MLS Listing",NA,"Single Family Residential","821 Providence Ave","St Louis","MO","63119",238000,2,2,"Webster Groves",1369,7492,1925,69,174,NA,"Active","","","http://www.redfin.com/MO/Webster-Groves/821-Providence-Ave-63119/home/93509158","MARIS","19084443","N","Y",38.599513,-90.337444,2020,1687
"MLS Listing",NA,"Single Family Residential","7430 Delmar Blvd","University City","MO","63130",575000,3,3,"University City",1800,6098,2019,4,319,200,"Active","","","http://www.redfin.com/MO/University-City/7430-Delmar-Blvd-63130/home/146494680","MARIS","20007245","N","Y",38.658221,-90.330205,2020,1827
"MLS Listing",NA,"Condo/Co-op","4909 Laclede Ave #1403","St Louis","MO","63108",759000,2,3,"Central West",1979,NA,2007,138,384,1044,"Active","","","http://www.redfin.com/MO/St-Louis/4909-Laclede-Ave-63108/unit-1403/home/62745716","MARIS","18066835","N","Y",38.640664,-90.262562,2018,1140
"MLS Listing",NA,"Vacant Land","283 Pointe Conway Hill Ct","Town and Country","MO","63141",550000,NA,NA,"Parkway Central",NA,NA,NA,66,NA,NA,"Active","","","http://www.redfin.com/MO/St-Louis/283-Conway-Hill-Rd-63141/home/166989801","MARIS","19087930","N","Y",38.652913,-90.499756,2020,2127
"MLS Listing",NA,"Multi-Family (2-4 Unit)","3173 Minnesota Ave","St Louis","MO","63118",140000,4,4,"Central East",2970,4966,1925,15,47,NA,"Active","","","http://www.redfin.com/MO/St-Louis/3173-Minnesota-Ave-63118/home/93693199","MARIS","18094896","N","Y",38.5987917,-90.2339204,2018,422
"MLS Listing",NA,"Single Family Residential","6605 Crest Ave","St Louis","MO","63130",39000,2,1,"University City",734,4400,1906,19,53,NA,"Active","","","http://www.redfin.com/MO/University-City/6605-Crest-Ave-63130/home/93456096","MARIS","20004558","N","Y",38.665961,-90.3048102,2020,1876
"MLS Listing",NA,"Condo/Co-op","4101 Laclede Ave #503","St Louis","MO","63108",325000,1,1,"Central West",938,33236,NA,332,346,337,"Active","","","http://www.redfin.com/MO/St-Louis/4101-Laclede-Ave-63108/unit-503/home/144823016","MARIS","18005872","N","Y",38.637596,-90.246949,2018,868
"MLS Listing",NA,"Single Family Residential","3662 Primm St","St Louis","MO","63125",149900,4,2,"South City",1366,6839,1964,22,110,NA,"Active","","","http://www.redfin.com/MO/St-Louis/3662-Primm-St-63125/home/93712190","MARIS","18094211","N","Y",38.5522842,-90.2725234,2018,447
"New Construction Plan",NA,"Single Family Residential","The San Diego - 3 Car Garage","Saint Charles","MO","63301",314900,4,2.5,"Charlestowne Place",2330,NA,NA,NA,135,NA,"Active","","","http://www.redfin.com/MO/Saint-Charles/Charlestowne-Place/The-San-Diego-3-Car-Garage/home/144901405","NewHomeSource.com","Plan-71556612","N","Y",38.827639,-90.48084,2018,1506
"MLS Listing",NA,"Single Family Residential","1126 Des Peres Ave","Rock Hill","MO","63119",239900,2,2,"Webster Groves",1248,8999,1960,50,192,NA,"Active","","","http://www.redfin.com/MO/St-Louis/1126-Des-Peres-Ave-63119/home/62738852","MARIS","18065703","N","Y",38.6110909,-90.3791575,2018,733
"MLS Listing",NA,"Single Family Residential","6824 Hancock Ave","St Louis","MO","63139",249900,3,3,"South City",1872,5184,1928,35,133,NA,"Active","","","http://www.redfin.com/MO/St-Louis/6824-Hancock-Ave-63139/home/85924807","MARIS","19089352","N","Y",38.6011321,-90.3070645,2020,1667
"MLS Listing",NA,"Single Family Residential","1 Kandahar Ct","St Charles","MO","63303",464990,3,3,"St. Charles West",2853,NA,NA,253,163,42,"Active","","","http://www.redfin.com/MO/St-Charles/1-Kandahar-Ct-63303/home/145503958","MARIS","18031863","N","Y",38.7827962,-90.5490277,2018,1438
"MLS Listing",NA,"Condo/Co-op","250 S Brentwood Unit 2H","St Louis","MO","63105",360000,3,3,"Clayton",1965,1133,1940,50,183,541,"Active","","","http://www.redfin.com/MO/Clayton/250-S-Brentwood-Blvd-63105/unit-2H/home/62752612","MARIS","18089098","N","Y",38.646143,-90.3418101,2018,922
"MLS Listing",NA,"Condo/Co-op","4909 Laclede Ave #706","St Louis","MO","63108",559000,2,3,"Central West",1854,NA,2006,22,302,979,"Active","","","http://www.redfin.com/MO/St-Louis/4909-Laclede-Ave-63108/unit-706/home/103203148","MARIS","18093730","N","Y",38.640664,-90.262562,2018,1080
"MLS Listing",NA,"Single Family Residential","4121 Nebraska Ave","St Louis","MO","63118",36900,2,2,"Central East",1710,6142,1898,56,22,NA,"Active","","","http://www.redfin.com/MO/St-Louis/4121-Nebraska-Ave-63118/home/93705157","MARIS","18089027","N","Y",38.5809597,-90.2352769,2018,69
"MLS Listing",NA,"Condo/Co-op","837 Westgate Ave Unit 3RD","St Louis","MO","63130",284500,3,2,"University City",1495,1917,2005,4,190,400,"Active","","","http://www.redfin.com/MO/St-Louis/837-Westgate-Ave-63130/unit-3RD/home/93328597","MARIS","20004107","N","Y",38.6601582,-90.3043547,2020,1831
"MLS Listing",NA,"Single Family Residential","1 Tbb-montego At Provence","St Charles","MO","63301",329900,4,3,"St. Charles",2691,NA,NA,1154,123,27,"Active","","","http://www.redfin.com/MO/St-Charles/1-Tbb-montego-At-Provence-63301/home/101814709","MARIS","15058750","N","Y",38.800392,-90.486588,2018,1467
"MLS Listing",NA,"Single Family Residential","1178 Wagner Pl","Rock Hill","MO","63119",619900,5,5,"Webster Groves",3614,12197,2000,85,172,NA,"Active","","","http://www.redfin.com/MO/St-Louis/1178-Wagner-Pl-63119/home/93627172","MARIS","19079228","N","Y",38.6103171,-90.3711942,2020,1707
"New Construction Plan",NA,"Single Family Residential","Highland - Villa","Saint Charles","MO","63301",247900,2,2,"The Villages of Provence",1492,NA,NA,NA,166,NA,"Active","","","http://www.redfin.com/MO/Saint-Charles/The-Villages-of-Provence/Highland-Villa/home/143800092","NewHomeSource.com","Plan-71212482","N","Y",38.802211,-90.487597,2018,1542
"MLS Listing",NA,"Single Family Residential","521 Des Peres Ave","St Louis","MO","63112",465000,3,4,"Central West",2258,NA,NA,188,206,NA,"Active","","","http://www.redfin.com/MO/Des-Peres/521-Des-Peres-Rd-63131/home/93760446","MARIS","18051447","N","Y",38.653646,-90.294146,2018,1008
"MLS Listing",NA,"Condo/Co-op","14305 Quiet Meadow Ct","Chesterfield","MO","63017",364900,2,4,"Parkway Central",2298,7057,1982,13,159,545,"Active","February-16-2020 01:00 PM","February-16-2020 03:00 PM","http://www.redfin.com/MO/Chesterfield/14305-Quiet-Meadow-Ct-63017/home/93474904","MARIS","20005591","N","Y",38.6489766,-90.5198581,2020,2127
"MLS Listing",NA,"Single Family Residential","4349 Neosho","St Louis","MO","63116",90000,3,1,"South City",850,3528,1924,132,106,NA,"Active","","","http://www.redfin.com/MO/St-Louis/4349-Neosho-St-63116/home/93762326","MARIS","18069303","N","Y",38.5855353,-90.267656,2018,199
"MLS Listing",NA,"Single Family Residential","5416 Murdoch Ave","St Louis","MO","63109",175000,3,1,"South City",1500,3920,1919,1,117,NA,"Active","","","http://www.redfin.com/MO/St-Louis/5416-Murdoch-Ave-63109/home/62750947","MARIS","19000399","N","Y",38.586744,-90.285028,2018,547
"MLS Listing",NA,"Multi-Family (2-4 Unit)","4258 E Saint Louis Ave","St Louis","MO","63115",24910,4,2,"North",2850,8320,1907,147,9,NA,"Active","","","http://www.redfin.com/MO/St-Louis/4258-St-Louis-Ave-63115/home/93716796","MARIS","18064537","N","Y",38.6617793,-90.2354782,2018,44
